          Category;                      Type;  Run Identifier;  Sample Identifier;         Score;  Score Metric
      native-image;           string_template;             pgo;                 48;       108.410;  Power (Watt)
      native-image;           string_template;             pgo;                 49;       105.490;  Power (Watt)
      native-image;           string_template;             pgo;                 50;       106.610;  Power (Watt)
      native-image;           string_template;             pgo;                 51;        97.610;  Power (Watt)
      native-image;           string_template;             pgo;                 52;       108.170;  Power (Watt)
      native-image;           string_template;             pgo;                 53;       102.560;  Power (Watt)
      native-image;           string_template;             pgo;                 54;       100.160;  Power (Watt)
      native-image;           string_template;             pgo;                 55;       103.760;  Power (Watt)
      native-image;           string_template;             pgo;                 56;       102.100;  Power (Watt)
      native-image;           string_template;             pgo;                 57;       100.830;  Power (Watt)
      native-image;           string_template;             pgo;                 58;       101.410;  Power (Watt)
      native-image;           string_template;             pgo;                 59;       101.720;  Power (Watt)
      native-image;           string_template;             pgo;                 60;       101.610;  Power (Watt)
      native-image;           string_template;             pgo;                 61;       100.820;  Power (Watt)
      native-image;           string_template;             pgo;                 62;       102.090;  Power (Watt)
      native-image;           string_template;             pgo;                 63;       101.870;  Power (Watt)
      native-image;           string_template;             pgo;                 64;       104.330;  Power (Watt)
      native-image;           string_template;             pgo;                 65;       104.010;  Power (Watt)
      native-image;           string_template;             pgo;                 66;       104.910;  Power (Watt)
      native-image;           string_template;             pgo;                 67;       106.810;  Power (Watt)
      native-image;           string_template;             pgo;                 68;       104.500;  Power (Watt)
      native-image;           string_template;             pgo;                 69;        97.430;  Power (Watt)
      native-image;           string_template;             pgo;                 70;       103.850;  Power (Watt)
      native-image;           string_template;             pgo;                 71;       108.830;  Power (Watt)
      native-image;           string_template;             pgo;                 72;       110.080;  Power (Watt)
      native-image;           string_template;             pgo;                 73;       109.280;  Power (Watt)
      native-image;           string_template;             pgo;                 74;        77.740;  Power (Watt)
      native-image;           string_template;             pgo;                 75;        67.980;  Power (Watt)
      native-image;           string_template;             pgo;                 76;        67.600;  Power (Watt)
      native-image;           string_template;             pgo;                 77;        53.920;  Power (Watt)
      native-image;           string_template;             pgo;                 78;        41.060;  Power (Watt)
      native-image;           string_template;             pgo;                 79;        37.340;  Power (Watt)
      native-image;           string_template;             pgo;                 80;        38.610;  Power (Watt)
      native-image;           string_template;             pgo;                 81;        44.040;  Power (Watt)
      native-image;           string_template;             pgo;                 82;        84.070;  Power (Watt)
      native-image;           string_template;             pgo;                 83;        41.830;  Power (Watt)
      native-image;           string_template;             pgo;                 84;        35.290;  Power (Watt)
      native-image;           string_template;             pgo;                 85;        35.840;  Power (Watt)
      native-image;           string_template;             pgo;                 86;        33.940;  Power (Watt)
      native-image;           string_template;             pgo;                 87;        44.900;  Power (Watt)
    oracle-graalvm;           string_template;         default;                  1;        15.070;  Power (Watt)
    oracle-graalvm;           string_template;         default;                  2;        13.340;  Power (Watt)
    oracle-graalvm;           string_template;         default;                  3;        14.060;  Power (Watt)
    oracle-graalvm;           string_template;         default;                  4;        79.060;  Power (Watt)
    oracle-graalvm;           string_template;         default;                  5;        82.030;  Power (Watt)
