          Category;                      Type;  Run Identifier;  Sample Identifier;         Score;  Score Metric
      native-image;                quick_sort;             pgo;                 57;       101.380;  Power (Watt)
      native-image;                quick_sort;             pgo;                 58;       101.080;  Power (Watt)
      native-image;                quick_sort;             pgo;                 59;       101.630;  Power (Watt)
      native-image;                quick_sort;             pgo;                 60;        99.000;  Power (Watt)
      native-image;                quick_sort;             pgo;                 61;       100.720;  Power (Watt)
      native-image;                quick_sort;             pgo;                 62;       101.420;  Power (Watt)
      native-image;                quick_sort;             pgo;                 63;       101.760;  Power (Watt)
      native-image;                quick_sort;             pgo;                 64;        97.980;  Power (Watt)
      native-image;                quick_sort;             pgo;                 65;       106.180;  Power (Watt)
      native-image;                quick_sort;             pgo;                 66;       105.480;  Power (Watt)
      native-image;                quick_sort;             pgo;                 67;       106.560;  Power (Watt)
      native-image;                quick_sort;             pgo;                 68;       105.280;  Power (Watt)
      native-image;                quick_sort;             pgo;                 69;       107.290;  Power (Watt)
      native-image;                quick_sort;             pgo;                 70;        99.920;  Power (Watt)
      native-image;                quick_sort;             pgo;                 71;        87.420;  Power (Watt)
      native-image;                quick_sort;             pgo;                 72;        82.560;  Power (Watt)
      native-image;                quick_sort;             pgo;                 73;        60.460;  Power (Watt)
      native-image;                quick_sort;             pgo;                 74;        72.520;  Power (Watt)
      native-image;                quick_sort;             pgo;                 75;        40.210;  Power (Watt)
      native-image;                quick_sort;             pgo;                 76;        33.700;  Power (Watt)
      native-image;                quick_sort;             pgo;                 77;        41.140;  Power (Watt)
      native-image;                quick_sort;             pgo;                 78;        37.010;  Power (Watt)
      native-image;                quick_sort;             pgo;                 79;        45.190;  Power (Watt)
      native-image;                quick_sort;             pgo;                 80;        45.590;  Power (Watt)
      native-image;                quick_sort;             pgo;                 81;        35.230;  Power (Watt)
      native-image;                quick_sort;             pgo;                 82;        33.320;  Power (Watt)
      native-image;                quick_sort;             pgo;                 83;        33.350;  Power (Watt)
      native-image;                quick_sort;             pgo;                 84;        34.330;  Power (Watt)
      native-image;                quick_sort;             pgo;                 85;        45.320;  Power (Watt)
    oracle-graalvm;                quick_sort;         default;                  1;         4.210;  Power (Watt)
    oracle-graalvm;                quick_sort;         default;                  2;         1.630;  Power (Watt)
    oracle-graalvm;                quick_sort;         default;                  3;         2.140;  Power (Watt)
    oracle-graalvm;                quick_sort;         default;                  4;       105.040;  Power (Watt)
    oracle-graalvm;                quick_sort;         default;                  5;       104.100;  Power (Watt)
    oracle-graalvm;                radix_sort;         default;                  1;         4.490;  Power (Watt)
    oracle-graalvm;                radix_sort;         default;                  2;         2.130;  Power (Watt)
    oracle-graalvm;                radix_sort;         default;                  3;         2.790;  Power (Watt)
    oracle-graalvm;                radix_sort;         default;                  4;        81.120;  Power (Watt)
    oracle-graalvm;                radix_sort;         default;                  5;        94.650;  Power (Watt)
 eclipse-openj9-vm;                merge_sort;         default;                  1;         5.340;  Power (Watt)
 eclipse-openj9-vm;                merge_sort;         default;                  2;         2.460;  Power (Watt)
 eclipse-openj9-vm;                merge_sort;         default;                  3;         3.880;  Power (Watt)
 eclipse-openj9-vm;                merge_sort;         default;                  4;        51.390;  Power (Watt)
 eclipse-openj9-vm;                merge_sort;         default;                  5;        59.130;  Power (Watt)
 eclipse-openj9-vm;                merge_sort;         default;                  6;        62.830;  Power (Watt)
