Running for 3600.0 seconds (3600 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   core   psys   TCPU iwlwif INT340   SEN3 TCPU_P x86_pk acpitz   SEN2
15:38:20   0.0   0.0   0.0 100.0   0.0    1    124     69    0    0    0   1.55    0.44   0.05   1.05  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:21   0.0   0.0   0.0 100.0   0.0    1    168     90    0    0    0   3.97    1.12   0.06   2.79  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:22   0.0   0.0   0.0 100.0   0.0    1    296    212    0    0    0   2.68    0.74   0.16   1.78  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:38:23   0.0   0.0   0.0 100.0   0.0    1    162     87    0    0    0   1.53    0.40   0.05   1.09  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:24   0.0   0.0   0.0 100.0   0.0    1    153     85    0    0    0   1.90    0.49   0.05   1.36  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:25   0.1   0.0   0.1  99.8   0.0    1    212    123    0    0    0   4.52    1.18   0.06   3.28  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:26   0.0   0.0   0.0 100.0   0.0    1    151     92    0    0    0   2.07    0.60   0.05   1.42  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:27   0.0   0.0   0.0 100.0   0.0    1    178     94    0    0    0   1.55    0.44   0.05   1.06  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:28   0.0   0.0   0.0 100.0   0.0    1    130     77    0    0    0   1.61    0.47   0.04   1.10  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:29   0.0   0.0   0.0 100.0   0.0    1    133     82    0    0    0   1.81    0.53   0.05   1.23  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:30   0.0   0.0   0.0 100.0   0.0    1    136     82    0    0    0   1.60    0.46   0.05   1.09  44.05  20.00  32.05  44.00  42.00  43.00  31.05   0.00
15:38:31   0.0   0.0   0.0 100.0   0.0    1    204    111    0    0    0   4.06    1.13   0.05   2.88  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:38:32   0.0   0.0   0.0 100.0   0.0    1    122     69    0    0    0   1.28    0.37   0.05   0.85  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:38:33   0.0   0.0   0.0 100.0   0.0    1    142     81    0    0    0   1.51    0.44   0.05   1.01  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:38:34   0.0   0.0   0.0 100.0   0.0    1    148     97    0    0    0   1.99    0.58   0.06   1.34  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:35   0.0   0.0   0.0 100.0   0.0    1    162     95    0    0    0   1.46    0.42   0.04   1.00  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:36   0.0   0.0   0.0  99.9   0.0    1    145     86    0    0    0   3.93    1.10   0.05   2.78  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:37   0.0   0.0   0.0 100.0   0.0    1    147     94    0    0    0   1.68    0.49   0.06   1.14  41.05  20.00  32.05  41.00  41.00  43.00  31.05   0.00
15:38:38   0.0   0.0   0.0 100.0   0.0    1    157    114    0    0    0   2.15    0.63   0.06   1.46  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:39   0.0   0.0   0.0 100.0   0.0    1    165     90    0    0    0   1.36    0.39   0.04   0.92  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:40   0.1   0.0   0.0  99.9   0.0    1    422    112    0    0    0   1.96    0.57   0.06   1.33  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:38:41   0.0   0.0   0.0 100.0   0.0    1    150     86    0    0    0   1.86    0.54   0.05   1.27  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:38:42   0.0   0.0   0.0 100.0   0.0    1    146     88    0    0    0   1.66    0.49   0.05   1.12  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:43   0.0   0.0   0.0 100.0   0.0    1    163     89    0    0    0   1.40    0.39   0.04   0.97  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:44   0.0   0.0   0.0 100.0   0.0    1    146     93    0    0    0   1.91    0.56   0.05   1.29  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:45   0.0   0.0   0.0 100.0   0.0    1    138     82    0    0    0   1.74    0.50   0.05   1.19  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:46   0.0   0.0   0.0 100.0   0.0    1    146     89    0    0    0   1.70    0.49   0.05   1.16  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:47   0.0   0.0   0.0 100.0   0.0    1    186    114    0    0    0   4.03    1.13   0.06   2.84  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:38:48   0.0   0.0   0.1  99.9   0.0    1    318    220    0    0    0   2.80    0.77   0.17   1.86  43.05  20.00  32.05  43.00  44.00  43.00  31.05   0.00
15:38:49   0.0   0.0   0.0 100.0   0.0    1    140     87    0    0    0   2.14    0.56   0.05   1.53  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:38:50   0.0   0.0   0.0 100.0   0.0    1    140     83    0    0    0   1.87    0.49   0.05   1.33  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:38:51   0.0   0.0   0.0 100.0   0.0    1    191    103    0    0    0   4.03    1.09   0.05   2.90  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:52   0.0   0.0   0.0 100.0   0.0    1    130     69    0    0    0   1.36    0.39   0.05   0.92  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:53   0.0   0.0   0.0 100.0   0.0    1    137     77    0    0    0   1.75    0.51   0.06   1.18  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:38:54   0.0   0.0   0.0 100.0   0.0    1    158    102    0    0    0   1.95    0.57   0.06   1.32  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:38:55   0.1   0.0   0.0  99.9   0.0    1    218    105    0    0    0   1.52    0.43   0.06   1.03  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:56   0.0   0.0   0.0 100.0   0.0    1    128     74    0    0    0   1.68    0.49   0.05   1.14  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:38:57   0.0   0.0   0.0 100.0   0.0    1    144     86    0    0    0   3.82    1.06   0.05   2.70  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:58   0.0   0.0   0.0 100.0   0.0    1    144     85    0    0    0   1.64    0.48   0.06   1.10  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:38:59   0.0   0.0   0.0 100.0   0.0    1    160     86    0    0    0   1.31    0.38   0.04   0.89  42.05  20.00  32.05  42.00  44.00  43.00  31.05   0.00
15:39:00   0.0   0.0   0.0  99.9   0.0    1    152     94    0    0    0   1.82    0.53   0.06   1.23  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:01   0.0   0.0   0.0 100.0   0.0    1    148     83    0    0    0   1.64    0.47   0.05   1.11  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:02   0.0   0.0   0.0 100.0   0.0    1    172    101    0    0    0   4.22    1.19   0.06   2.97  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:03   0.0   0.0   0.0 100.0   0.0    1    164     91    0    0    0   1.37    0.40   0.05   0.93  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:04   0.0   0.0   0.0 100.0   0.0    1    146     91    0    0    0   1.89    0.53   0.05   1.30  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:05   0.0   0.0   0.0 100.0   0.0    1    152     93    0    0    0   1.84    0.54   0.06   1.25  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:06   0.0   0.0   0.0 100.0   0.0    1    137     92    0    0    0   1.80    0.52   0.05   1.23  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:07   0.2   0.0   0.0  99.8   0.0    1    190    106    0    0    0   1.50    0.43   0.06   1.00  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:39:08   0.0   0.0   0.0 100.0   0.0    1    126     73    0    0    0   1.50    0.43   0.05   1.03  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:09   0.0   0.0   0.0 100.0   0.0    1    157    103    0    0    0   1.99    0.57   0.07   1.35  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:10   0.1   0.0   0.0  99.9   0.0    1    484    147    0    0    0   2.66    0.79   0.09   1.79  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:11   0.0   0.0   0.0 100.0   0.0    1    182     99    0    0    0   1.44    0.41   0.05   0.97  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:12   0.0   0.0   0.0 100.0   0.0    1    160     89    0    0    0   1.90    0.55   0.06   1.29  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:13   0.0   0.0   0.0  99.9   0.0    1    142     91    0    0    0   4.05    1.14   0.06   2.86  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:14   0.0   0.0   0.0 100.0   0.0    1    148     94    0    0    0   1.95    0.56   0.05   1.33  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:15   0.0   0.0   0.0 100.0   0.0    1    189    103    0    0    0   1.66    0.48   0.06   1.11  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:16   0.0   0.0   0.0 100.0   0.0    1    120     72    0    0    0   1.46    0.41   0.05   0.99  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:17   0.0   0.0   0.0 100.0   0.0    1    137     91    0    0    0   4.18    1.18   0.06   2.94  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:18   0.0   0.0   0.0 100.0   0.0    1    144     82    0    0    0   1.68    0.48   0.05   1.15  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:19   0.0   0.0   0.0 100.0   0.0    1    162     91    0    0    0   1.37    0.39   0.04   0.93  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:20   0.0   0.0   0.0 100.0   0.0    1    124     72    0    0    0   1.45    0.43   0.05   0.98  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:21   0.0   0.0   0.0 100.0   0.0    1    150     87    0    0    0   1.66    0.48   0.06   1.12  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:22   0.0   0.0   0.1  99.9   0.0    1    310    227    0    0    0   2.96    0.82   0.15   2.00  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:23   0.0   0.0   0.0 100.0   0.0    1    166    101    0    0    0   4.05    1.05   0.04   2.96  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:24   0.0   0.0   0.0 100.0   0.0    1    148     94    0    0    0   2.11    0.55   0.06   1.50  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:25   0.0   0.0   0.0 100.0   0.0    1    158     89    0    0    0   1.94    0.52   0.06   1.36  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:26   0.0   0.0   0.0 100.0   0.0    1    149     95    0    0    0   2.08    0.60   0.05   1.43  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:27   0.0   0.0   0.0 100.0   0.0    1    172     93    0    0    0   1.46    0.43   0.06   0.98  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:28   0.0   0.0   0.0 100.0   0.0    1    134     82    0    0    0   3.94    1.11   0.05   2.78  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:29   0.0   0.0   0.0 100.0   0.0    1    146     89    0    0    0   1.77    0.51   0.06   1.20  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:30   0.0   0.0   0.0 100.0   0.0    1    128     83    0    0    0   1.74    0.51   0.06   1.18  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:31   0.0   0.0   0.0 100.0   0.0    1    177     93    0    0    0   1.33    0.38   0.05   0.90  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:32   0.0   0.0   0.0 100.0   0.0    1    134     73    0    0    0   1.44    0.42   0.05   0.98  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:33   0.0   0.0   0.0 100.0   0.0    1    128     74    0    0    0   1.41    0.40   0.05   0.95  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:34   0.0   0.0   0.0 100.0   0.0    1    162    101    0    0    0   2.03    0.60   0.06   1.37  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:35   0.0   0.0   0.0 100.0   0.0    1    173     95    0    0    0   1.40    0.40   0.04   0.96  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:36   0.0   0.0   0.0 100.0   0.0    1    120     69    0    0    0   1.38    0.41   0.04   0.93  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:39:37   0.0   0.0   0.0 100.0   0.0    1    148     88    0    0    0   1.99    0.58   0.06   1.34  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:38   0.0   0.0   0.0 100.0   0.0    1    144     90    0    0    0   1.87    0.54   0.06   1.27  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:39   0.0   0.0   0.0  99.9   0.0    1    190    108    0    0    0   3.87    1.10   0.06   2.72  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:40   0.0   0.0   0.0 100.0   0.0    1    410    101    0    0    0   1.93    0.56   0.06   1.31  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:41   0.0   0.0   0.0 100.0   0.0    1    144    100    0    0    0   1.97    0.58   0.06   1.33  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:42   0.0   0.0   0.0 100.0   0.0    1    151     90    0    0    0   1.70    0.49   0.05   1.16  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:43   0.0   0.0   0.0 100.0   0.0    1    163     95    0    0    0   3.63    1.00   0.04   2.59  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:44   0.0   0.0   0.0 100.0   0.0    1    150     90    0    0    0   1.87    0.56   0.06   1.25  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:45   0.0   0.0   0.0 100.0   0.0    1    144     86    0    0    0   1.74    0.50   0.06   1.18  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:46   0.0   0.0   0.0 100.0   0.0    1    140     89    0    0    0   1.94    0.56   0.05   1.32  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:47   0.0   0.0   0.0 100.0   0.0    1    336    234    0    0    0   2.67    0.74   0.16   1.78  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:48   0.0   0.0   0.0 100.0   0.0    1    128     75    0    0    0   1.62    0.42   0.05   1.16  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:49   0.0   0.0   0.0 100.0   0.0    1    158     97    0    0    0   4.33    1.10   0.04   3.19  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:50   0.0   0.0   0.0 100.0   0.0    1    140     89    0    0    0   1.95    0.52   0.05   1.38  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:51   0.0   0.0   0.0 100.0   0.0    1    170     94    0    0    0   1.40    0.40   0.05   0.95  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:52   0.0   0.0   0.0 100.0   0.0    1    126     70    0    0    0   1.34    0.39   0.05   0.90  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:53   0.0   0.0   0.0  99.9   0.0    1    130     80    0    0    0   1.52    0.44   0.06   1.03  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:39:54   0.0   0.0   0.0 100.0   0.0    1    175    116    0    0    0   4.37    1.23   0.06   3.08  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:39:55   0.0   0.0   0.0 100.0   0.0    1    210    129    0    0    0   1.97    0.57   0.05   1.35  42.05  20.00  32.05  42.00  44.00  43.00  31.05   0.00
15:39:56   0.0   0.0   0.0 100.0   0.0    1    135     81    0    0    0   1.78    0.51   0.06   1.21  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:57   0.0   0.0   0.0 100.0   0.0    1    134     81    0    0    0   1.46    0.43   0.05   0.99  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:39:58   0.0   0.0   0.0 100.0   0.0    1    146     91    0    0    0   1.83    0.53   0.05   1.25  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:39:59   0.0   0.0   0.0 100.0   0.0    1    176     98    0    0    0   1.38    0.40   0.05   0.94  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:00   0.0   0.0   0.0 100.0   0.0    1    143     91    0    0    0   1.86    0.54   0.05   1.27  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:01   0.0   0.0   0.0 100.0   0.0    1    167     92    0    0    0   1.84    0.52   0.05   1.27  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:02   0.0   0.0   0.0 100.0   0.0    1    190    125    2    0    2   4.18    1.17   0.06   2.96  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:03   0.0   0.0   0.0 100.0   0.0    1    172     87    0    0    0   1.29    0.37   0.03   0.88  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:04   0.0   0.0   0.0 100.0   0.0    1    174     90    0    0    0   1.67    0.48   0.05   1.15  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:05   0.0   0.0   0.0 100.0   0.0    1    142     85    0    0    0   1.60    0.46   0.05   1.09  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:06   0.0   0.0   0.0 100.0   0.0    1    137     86    0    0    0   1.74    0.51   0.05   1.18  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:07   0.0   0.0   0.0 100.0   0.0    1    170     91    0    0    0   1.27    0.37   0.05   0.86  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:08   0.0   0.0   0.0 100.0   0.0    1    122     75    0    0    0   1.43    0.40   0.04   0.99  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:09   0.0   0.0   0.0 100.0   0.0    1    162    102    0    0    0   4.05    1.14   0.06   2.86  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:10   0.0   0.0   0.0 100.0   0.0    1    164     82    0    0    0   1.90    0.57   0.09   1.25  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:11   0.0   0.0   0.0 100.0   0.0    1    492    137    0    0    0   2.09    0.59   0.07   1.44  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:12   0.0   0.0   0.1  99.9   0.0    1    150     84    0    0    0   1.82    0.53   0.06   1.22  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:13   0.0   0.0   0.0 100.0   0.0    1    140     78    0    0    0   1.54    0.44   0.05   1.05  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:14   0.0   0.0   0.0 100.0   0.0    1    144     86    0    0    0   1.68    0.48   0.05   1.15  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:40:15   0.0   0.0   0.0 100.0   0.0    1    192    111    0    0    0   3.90    1.08   0.06   2.76  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:16   0.0   0.0   0.0 100.0   0.0    1    136     79    0    0    0   3.62    1.01   0.05   2.55  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:17   0.0   0.0   0.0 100.0   0.0    1    154     87    0    0    0   1.68    0.48   0.04   1.15  42.05  20.00  32.05  42.00  42.00  43.00  32.05   0.00
15:40:18   0.0   0.0   0.0 100.0   0.0    1    128     78    0    0    0   1.60    0.46   0.04   1.09  42.05  20.00  32.05  42.00  43.00  43.00  32.05   0.00
15:40:19   0.0   0.0   0.0 100.0   0.0    1    182     97    0    0    0   1.53    0.43   0.05   1.05  42.05  20.00  32.05  42.00  42.00  43.00  32.05   0.00
15:40:20   0.0   0.0   0.0 100.0   0.0    1    108     62    0    0    0   1.30    0.39   0.04   0.88  42.05  20.00  32.05  42.00  42.00  43.00  32.05   0.00
15:40:21   0.0   0.0   0.0 100.0   0.0    1    144     81    0    0    0   1.52    0.43   0.05   1.04  43.05  20.00  32.05  43.00  43.00  43.00  32.05   0.00
15:40:22   0.0   0.0   0.1  99.9   0.0    1    311    221    0    0    0   2.68    0.74   0.17   1.77  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:23   0.0   0.0   0.0 100.0   0.0    1    164     89    0    0    0   1.54    0.40   0.05   1.10  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:24   0.0   0.0   0.0 100.0   0.0    1    138     82    0    0    0   1.77    0.46   0.06   1.25  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:25   0.0   0.0   0.0 100.0   0.0    1    169     99    0    0    1   2.28    0.63   0.06   1.59  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:26   0.0   0.0   0.0 100.0   0.0    1    147     90    0    0    0   2.11    0.61   0.06   1.44  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:27   0.0   0.0   0.0 100.0   0.0    2    168     91    0    0    0   1.41    0.41   0.05   0.95  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:28   0.0   0.0   0.0 100.0   0.0    1    123     71    0    0    0   1.33    0.38   0.05   0.90  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:29   0.0   0.0   0.1  99.9   0.0    1    144     87    0    0    0   1.68    0.49   0.05   1.14  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:40:30   0.0   0.0   0.0 100.0   0.0    1    139     81    0    0    0   1.73    0.50   0.05   1.17  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:31   0.0   0.0   0.0 100.0   0.0    1    195    114    0    0    0   6.34    1.77   0.05   4.52  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:32   0.0   0.0   0.0 100.0   0.0    1    128     78    0    0    0   1.38    0.40   0.06   0.93  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:33   0.0   0.0   0.0 100.0   0.0    1    126     73    0    0    0   1.48    0.43   0.05   1.00  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:34   0.0   0.0   0.0 100.0   0.0    1    149     86    0    0    0   1.54    0.44   0.05   1.05  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:35   0.0   0.0   0.0 100.0   0.0    1    178     99    0    0    0   1.56    0.46   0.04   1.07  43.05  20.00  32.05  43.00  42.00  43.00  31.05   0.00
15:40:36   0.0   0.0   0.0 100.0   0.0    1    130     69    0    0    0   1.32    0.38   0.05   0.89  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:37   0.0   0.0   0.0 100.0   0.0    1    135     85    0    0    0   2.03    0.60   0.06   1.37  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:38   0.0   0.0   0.0 100.0   0.0    1    156     92    0    0    0   2.01    0.59   0.07   1.36  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:39   0.0   0.0   0.0 100.0   0.0    1    178    102    0    0    0   1.72    0.50   0.06   1.17  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:40   0.0   0.0   0.0 100.0   0.0    1    118     66    0    0    0   1.38    0.40   0.05   0.93  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:41   0.0   0.0   0.0  99.9   0.0    1    438    142    0    0    0   4.37    1.21   0.07   3.09  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:42   0.0   0.0   0.0 100.0   0.0    1    139     80    0    0    0   1.45    0.41   0.05   1.00  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:43   0.0   0.0   0.0 100.0   0.0    1    176     93    0    0    0   1.38    0.40   0.05   0.93  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:44   0.0   0.0   0.0  99.9   0.0    1    135     83    0    0    0   1.67    0.49   0.05   1.13  43.05  20.00  32.05  43.00  42.00  43.00  31.05   0.00
15:40:45   0.0   0.0   0.0 100.0   0.0    1    144     86    0    0    0   1.75    0.51   0.06   1.18  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:46   0.0   0.0   0.0 100.0   0.0    1    148     96    0    0    0   3.94    1.10   0.05   2.79  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:47   0.0   0.0   0.0 100.0   0.0    1    184    115    0    0    0   1.62    0.45   0.05   1.12  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:48   0.0   0.0   0.1  99.9   0.0    1    315    225    1    0    0   6.09    1.67   0.19   4.23  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:49   0.0   0.0   0.0 100.0   0.0    1    148     87    0    0    0   1.88    0.49   0.05   1.34  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:50   0.0   0.0   0.0 100.0   0.0    1    138     83    0    0    0   1.91    0.50   0.06   1.35  43.05  20.00  32.05  43.00  43.00  42.00  31.05   0.00
15:40:51   0.0   0.0   0.0 100.0   0.0    1    170     99    0    0    0   1.56    0.41   0.05   1.10  42.05  20.00  32.05  42.00  42.00  42.00  31.05   0.00
15:40:52   0.0   0.0   0.0 100.0   0.0    1    134     76    0    0    0   1.42    0.40   0.05   0.97  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:53   0.0   0.0   0.0 100.0   0.0    1    136     83    0    0    0   1.64    0.48   0.05   1.11  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:40:54   0.0   0.0   0.0 100.0   0.0    1    150    110    0    0    0   2.01    0.58   0.06   1.37  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:55   0.0   0.0   0.0 100.0   0.0    1    312    132    0    0    0   1.63    0.46   0.07   1.10  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:56   0.1   0.0   0.0  99.9   0.0    1    140     80    0    0    0   1.64    0.48   0.05   1.10  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:40:57   0.0   0.0   0.0 100.0   0.0    1    156     98    0    0    0   3.87    1.09   0.06   2.72  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:40:58   0.0   0.0   0.0 100.0   0.0    1    141     86    0    0    0   1.61    0.47   0.05   1.10  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:40:59   0.0   0.0   0.0 100.0   0.0    1    180     97    0    0    0   1.42    0.40   0.05   0.97  42.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:41:00   0.0   0.0   0.0 100.0   0.0    1    145    104    0    0    0   1.84    0.55   0.06   1.23  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
